Tag,client_id,msg_size,repetitions,worker_count,Throughput_in_MiB/second,bytes_received,delta_us,lib,protocoll
G,7,1024,8192,nanomsg-64,41.209,911565,21096,nanomsg,tcp
G,26,2048,8192,nanomsg-64,72.737,1676493,21981,nanomsg,tcp
G,55,2048,8192,nanomsg-64,70.798,1676493,22583,nanomsg,tcp
G,11,2048,8192,nanomsg-64,75.921,1676493,21059,nanomsg,tcp
G,1,2048,8192,nanomsg-64,75.846,1676493,21080,nanomsg,tcp
G,40,2048,8192,nanomsg-64,75.062,1676493,21300,nanomsg,tcp
G,23,2048,8192,nanomsg-64,80.238,1676493,19926,nanomsg,tcp
G,29,2048,8192,nanomsg-64,77.354,1676493,20669,nanomsg,tcp
G,34,2048,8192,nanomsg-64,77.186,1676493,20714,nanomsg,tcp
G,64,2048,8192,nanomsg-64,75.943,1676493,21053,nanomsg,tcp
G,50,2048,8192,nanomsg-64,73.591,1840333,23849,nanomsg,tcp
G,59,4096,8192,nanomsg-64,131.829,3353805,24262,nanomsg,tcp
G,23,4096,8192,nanomsg-64,138.419,3353805,23107,nanomsg,tcp
G,31,4096,8192,nanomsg-64,149.250,3353805,21430,nanomsg,tcp
G,6,4096,8192,nanomsg-64,146.812,3353805,21786,nanomsg,tcp
G,50,4096,8192,nanomsg-64,143.113,3353805,22349,nanomsg,tcp
G,19,4096,8192,nanomsg-64,154.342,3353805,20723,nanomsg,tcp
G,5,4096,8192,nanomsg-64,149.209,3353805,21436,nanomsg,tcp
G,30,4096,8192,nanomsg-64,151.441,3353805,21120,nanomsg,tcp
G,1,4096,8192,nanomsg-64,146.087,3353805,21894,nanomsg,tcp
G,50,4096,8192,nanomsg-64,146.076,3714253,24249,nanomsg,tcp
G,1,8192,8192,nanomsg-64,260.088,6708429,24598,nanomsg,tcp
G,49,8192,8192,nanomsg-64,283.220,6708429,22589,nanomsg,tcp
G,58,8192,8192,nanomsg-64,298.886,6708429,21405,nanomsg,tcp
G,26,8192,8192,nanomsg-64,283.924,6708429,22533,nanomsg,tcp
G,18,8192,8192,nanomsg-64,292.946,6708429,21839,nanomsg,tcp
G,21,8192,8192,nanomsg-64,292.144,6708429,21899,nanomsg,tcp
G,38,8192,8192,nanomsg-64,298.691,6708429,21419,nanomsg,tcp
G,45,8192,8192,nanomsg-64,295.476,6708429,21652,nanomsg,tcp
G,50,8192,8192,nanomsg-64,282.782,6708429,22624,nanomsg,tcp
G,36,8192,8192,nanomsg-64,290.201,7494861,24630,nanomsg,tcp
G,12,16384,8192,nanomsg-64,493.543,13417677,25927,nanomsg,tcp
G,14,16384,8192,nanomsg-64,533.259,13417677,23996,nanomsg,tcp
G,1,16384,8192,nanomsg-64,505.275,13417677,25325,nanomsg,tcp
G,31,16384,8192,nanomsg-64,507.138,13417677,25232,nanomsg,tcp
G,50,16384,8192,nanomsg-64,505.235,13417677,25327,nanomsg,tcp
G,10,16384,8192,nanomsg-64,516.742,13417677,24763,nanomsg,tcp
G,58,16384,8192,nanomsg-64,517.307,13417677,24736,nanomsg,tcp
G,51,16384,8192,nanomsg-64,503.644,13417677,25407,nanomsg,tcp
G,56,16384,8192,nanomsg-64,514.892,13417677,24852,nanomsg,tcp
G,19,16384,8192,nanomsg-64,468.780,15121613,30763,nanomsg,tcp
G,21,32768,8192,nanomsg-64,849.672,26836173,30121,nanomsg,tcp
G,4,32768,8192,nanomsg-64,871.695,26836173,29360,nanomsg,tcp
G,3,32768,8192,nanomsg-64,917.837,26836173,27884,nanomsg,tcp
G,45,32768,8192,nanomsg-64,856.095,26836173,29895,nanomsg,tcp
G,28,32768,8192,nanomsg-64,808.778,26836173,31644,nanomsg,tcp
G,21,32768,8192,nanomsg-64,826.967,26836173,30948,nanomsg,tcp
G,49,32768,8192,nanomsg-64,886.459,26836173,28871,nanomsg,tcp
G,36,32768,8192,nanomsg-64,829.863,26836173,30840,nanomsg,tcp
G,19,32768,8192,nanomsg-64,879.091,26836173,29113,nanomsg,tcp
G,46,32768,8192,nanomsg-64,644.520,30506189,45139,nanomsg,tcp
E,9,65536,8192,nanomsg-64,1388.792,53673165,36857,nanomsg,tcp
E,37,65536,8192,nanomsg-64,1174.735,53673165,43573,nanomsg,tcp
E,32,65536,8192,nanomsg-64,1091.960,53673165,46876,nanomsg,tcp
E,29,65536,8192,nanomsg-64,1156.501,53673165,44260,nanomsg,tcp
E,18,65536,8192,nanomsg-64,1090.541,53673165,46937,nanomsg,tcp
E,4,65536,8192,nanomsg-64,1185.180,53673165,43189,nanomsg,tcp
E,12,65536,8192,nanomsg-64,1245.904,53673165,41084,nanomsg,tcp
E,26,65536,8192,nanomsg-64,1091.611,53673165,46891,nanomsg,tcp
G,2,4,8192,nanomsg-128,0.369,11578,29959,nanomsg,tcp
G,58,4,8192,nanomsg-128,0.412,11596,26857,nanomsg,tcp
G,90,4,8192,nanomsg-128,0.388,11596,28537,nanomsg,tcp
G,34,4,8192,nanomsg-128,0.353,11586,31304,nanomsg,tcp
G,94,4,8192,nanomsg-128,0.409,11605,27032,nanomsg,tcp
G,9,4,8192,nanomsg-128,0.359,11588,30744,nanomsg,tcp
G,54,4,8192,nanomsg-128,0.389,11599,28444,nanomsg,tcp
G,116,4,8192,nanomsg-128,0.393,11592,28120,nanomsg,tcp
G,36,4,8192,nanomsg-128,0.425,11586,25993,nanomsg,tcp
G,95,4,8192,nanomsg-128,0.184,11608,60226,nanomsg,tcp
G,8,8,8192,nanomsg-128,0.343,11585,32176,nanomsg,tcp
G,59,8,8192,nanomsg-128,0.353,11601,31341,nanomsg,tcp
G,113,8,8192,nanomsg-128,0.423,11590,26119,nanomsg,tcp
G,42,8,8192,nanomsg-128,0.408,11587,27071,nanomsg,tcp
G,83,8,8192,nanomsg-128,0.351,11603,31570,nanomsg,tcp
G,14,8,8192,nanomsg-128,0.335,11588,33025,nanomsg,tcp
G,52,8,8192,nanomsg-128,0.367,11600,30113,nanomsg,tcp
G,7,8,8192,nanomsg-128,0.376,11593,29378,nanomsg,tcp
G,31,8,8192,nanomsg-128,0.384,11588,28765,nanomsg,tcp
G,95,8,8192,nanomsg-128,0.342,11629,32471,nanomsg,tcp
G,23,16,8192,nanomsg-128,0.379,12459,31332,nanomsg,tcp
G,75,16,8192,nanomsg-128,0.393,12479,30261,nanomsg,tcp
G,7,16,8192,nanomsg-128,0.380,12460,31304,nanomsg,tcp
G,67,16,8192,nanomsg-128,0.413,12477,28782,nanomsg,tcp
G,108,16,8192,nanomsg-128,0.379,12468,31339,nanomsg,tcp
G,30,16,8192,nanomsg-128,0.426,12468,27902,nanomsg,tcp
G,88,16,8192,nanomsg-128,0.383,12479,31102,nanomsg,tcp
G,12,16,8192,nanomsg-128,0.393,12462,30252,nanomsg,tcp
G,124,16,8192,nanomsg-128,0.370,12477,32140,nanomsg,tcp
G,89,16,8192,nanomsg-128,0.183,13010,67858,nanomsg,tcp
G,37,32,8192,nanomsg-128,0.731,25238,32921,nanomsg,tcp
G,97,32,8192,nanomsg-128,0.732,25389,33083,nanomsg,tcp
G,3,32,8192,nanomsg-128,0.787,25389,30777,nanomsg,tcp
G,79,32,8192,nanomsg-128,0.762,25389,31779,nanomsg,tcp
G,89,32,8192,nanomsg-128,0.800,25389,30284,nanomsg,tcp
G,33,32,8192,nanomsg-128,0.761,25389,31807,nanomsg,tcp
G,83,32,8192,nanomsg-128,0.837,25389,28939,nanomsg,tcp
G,13,32,8192,nanomsg-128,0.801,25389,30228,nanomsg,tcp
G,125,32,8192,nanomsg-128,0.822,25389,29466,nanomsg,tcp
G,104,32,8192,nanomsg-128,0.747,26637,34027,nanomsg,tcp
G,121,32,8192,nanomsg-128,1.646,51405,29779,nanomsg,tcp
G,74,64,8192,nanomsg-128,1.807,51597,27234,nanomsg,tcp
G,15,64,8192,nanomsg-128,1.579,51597,31164,nanomsg,tcp
G,86,64,8192,nanomsg-128,1.603,51597,30692,nanomsg,tcp
G,126,64,8192,nanomsg-128,1.617,51597,30427,nanomsg,tcp
G,51,64,8192,nanomsg-128,1.774,51597,27741,nanomsg,tcp
G,69,64,8192,nanomsg-128,1.522,51597,32339,nanomsg,tcp
G,23,64,8192,nanomsg-128,1.543,51597,31897,nanomsg,tcp
G,78,64,8192,nanomsg-128,1.510,51597,32588,nanomsg,tcp
G,8,64,8192,nanomsg-128,1.532,54797,34101,nanomsg,tcp
G,48,128,8192,nanomsg-128,2.810,103373,35082,nanomsg,tcp
G,108,128,8192,nanomsg-128,3.149,104013,31505,nanomsg,tcp
G,36,128,8192,nanomsg-128,3.761,104013,26373,nanomsg,tcp
G,73,128,8192,nanomsg-128,3.258,104013,30447,nanomsg,tcp
G,16,128,8192,nanomsg-128,3.343,104013,29675,nanomsg,tcp
G,47,128,8192,nanomsg-128,3.547,104013,27967,nanomsg,tcp
G,108,128,8192,nanomsg-128,3.442,104013,28821,nanomsg,tcp
G,26,128,8192,nanomsg-128,3.441,104013,28831,nanomsg,tcp
G,112,128,8192,nanomsg-128,3.883,104013,25547,nanomsg,tcp
G,9,128,8192,nanomsg-128,3.727,111565,28546,nanomsg,tcp
G,70,128,8192,nanomsg-128,7.506,207565,26373,nanomsg,tcp
G,2,256,8192,nanomsg-128,7.993,208845,24918,nanomsg,tcp
G,53,256,8192,nanomsg-128,9.102,208845,21883,nanomsg,tcp
G,70,256,8192,nanomsg-128,8.876,208845,22438,nanomsg,tcp
G,28,256,8192,nanomsg-128,8.448,208845,23576,nanomsg,tcp
G,74,256,8192,nanomsg-128,8.731,208845,22813,nanomsg,tcp
G,11,256,8192,nanomsg-128,8.837,208845,22537,nanomsg,tcp
G,62,256,8192,nanomsg-128,9.251,208845,21530,nanomsg,tcp
G,87,256,8192,nanomsg-128,8.799,208845,22636,nanomsg,tcp
G,32,256,8192,nanomsg-128,9.041,227277,23974,nanomsg,tcp
G,126,256,8192,nanomsg-128,11.655,414669,33929,nanomsg,tcp
G,67,512,8192,nanomsg-128,10.741,418509,37157,nanomsg,tcp
G,96,512,8192,nanomsg-128,11.351,418509,35163,nanomsg,tcp
G,74,512,8192,nanomsg-128,11.650,418509,34258,nanomsg,tcp
G,105,512,8192,nanomsg-128,13.519,418509,29523,nanomsg,tcp
G,59,512,8192,nanomsg-128,15.611,418509,25566,nanomsg,tcp
G,2,512,8192,nanomsg-128,10.389,418509,38416,nanomsg,tcp
G,11,512,8192,nanomsg-128,14.166,418509,28175,nanomsg,tcp
G,1,4,8192,nanomsg-1,0.106,10647,95895,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.094,10647,108521,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.100,10647,101320,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.108,10647,93617,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.115,10647,88208,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.122,10647,82934,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.128,10647,79498,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.118,10647,86102,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.121,10647,83785,nanomsg,ipc
G,1,4,8192,nanomsg-1,0.125,10647,81161,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.115,10647,88674,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.111,10647,91160,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.114,10647,89169,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.116,10647,87594,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.114,10647,88891,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.118,10647,85981,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.118,10647,85855,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.111,10647,91605,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.111,10647,91451,nanomsg,ipc
G,1,8,8192,nanomsg-1,0.111,10679,91607,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.133,12285,87775,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.126,12285,93139,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.123,12285,95493,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.132,12285,88999,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.129,12285,91084,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.136,12285,86412,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.148,12285,79044,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.160,12285,73329,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.173,12285,67694,nanomsg,ipc
G,1,16,8192,nanomsg-1,0.174,12669,69637,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.355,25389,68301,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.349,25389,69296,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.339,25389,71454,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.336,25389,72116,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.335,25389,72372,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.337,25389,71873,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.338,25389,71723,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.346,25389,70074,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.352,25389,68852,nanomsg,ipc
G,1,32,8192,nanomsg-1,0.374,26413,67295,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.737,51597,66768,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.738,51597,66675,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.749,51597,65664,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.741,51597,66423,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.716,51597,68721,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.712,51597,69123,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.716,51597,68764,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.723,51597,68082,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.731,51597,67306,nanomsg,ipc
G,1,64,8192,nanomsg-1,0.755,54157,68394,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.484,104013,66835,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.376,104013,72074,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.376,104013,72069,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.376,104013,72068,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.378,104013,71985,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.379,104013,71941,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.377,104013,72053,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.373,104013,72223,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.377,104013,72035,nanomsg,ipc
G,1,128,8192,nanomsg-1,1.442,110157,72841,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.801,208845,71110,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.759,208845,72193,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.863,208845,69564,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.842,208845,70069,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.801,208845,71118,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.849,208845,69908,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.860,208845,69635,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.855,208845,69763,nanomsg,ipc
G,1,256,8192,nanomsg-1,2.995,208845,66499,nanomsg,ipc
G,1,256,8192,nanomsg-1,3.188,223181,66759,nanomsg,ipc
G,1,512,8192,nanomsg-1,6.081,418509,65636,nanomsg,ipc
G,1,512,8192,nanomsg-1,6.229,418509,64072,nanomsg,ipc
G,1,512,8192,nanomsg-1,6.055,418509,65921,nanomsg,ipc
G,1,512,8192,nanomsg-1,5.821,418509,68566,nanomsg,ipc
G,1,512,8192,nanomsg-1,5.875,418509,67931,nanomsg,ipc
G,1,512,8192,nanomsg-1,6.413,418509,62232,nanomsg,ipc
G,1,512,8192,nanomsg-1,6.621,418509,60280,nanomsg,ipc
G,1,512,8192,nanomsg-1,6.606,418509,60420,nanomsg,ipc
G,1,512,8192,nanomsg-1,6.451,418509,61867,nanomsg,ipc
G,1,512,8192,nanomsg-1,6.893,451277,62432,nanomsg,ipc
G,1,1024,8192,nanomsg-1,12.747,837837,62685,nanomsg,ipc
G,1,1024,8192,nanomsg-1,12.563,837837,63601,nanomsg,ipc
G,1,1024,8192,nanomsg-1,11.676,837837,68434,nanomsg,ipc
G,1,1024,8192,nanomsg-1,11.697,837837,68312,nanomsg,ipc
G,1,1024,8192,nanomsg-1,11.744,837837,68038,nanomsg,ipc
G,1,1024,8192,nanomsg-1,11.747,837837,68020,nanomsg,ipc
G,1,1024,8192,nanomsg-1,11.736,837837,68081,nanomsg,ipc
G,1,1024,8192,nanomsg-1,11.748,837837,68015,nanomsg,ipc
G,1,1024,8192,nanomsg-1,11.748,837837,68015,nanomsg,ipc
G,1,1024,8192,nanomsg-1,12.535,911565,69355,nanomsg,ipc
G,1,2048,8192,nanomsg-1,22.717,1676493,70379,nanomsg,ipc
G,1,2048,8192,nanomsg-1,22.590,1676493,70777,nanomsg,ipc
G,1,2048,8192,nanomsg-1,23.019,1676493,69457,nanomsg,ipc
G,1,2048,8192,nanomsg-1,23.484,1676493,68082,nanomsg,ipc
G,1,2048,8192,nanomsg-1,23.125,1676493,69138,nanomsg,ipc
G,1,2048,8192,nanomsg-1,23.243,1676493,68787,nanomsg,ipc
G,1,2048,8192,nanomsg-1,23.161,1676493,69032,nanomsg,ipc
G,1,2048,8192,nanomsg-1,23.566,1676493,67846,nanomsg,ipc
G,1,2048,8192,nanomsg-1,23.368,1676493,68419,nanomsg,ipc
G,1,2048,8192,nanomsg-1,25.044,1840333,70081,nanomsg,ipc
G,1,4096,8192,nanomsg-1,46.368,3353805,68980,nanomsg,ipc
G,1,4096,8192,nanomsg-1,46.471,3353805,68827,nanomsg,ipc
G,1,4096,8192,nanomsg-1,45.604,3353805,70135,nanomsg,ipc
G,1,4096,8192,nanomsg-1,46.515,3353805,68761,nanomsg,ipc
G,1,4096,8192,nanomsg-1,45.787,3353805,69855,nanomsg,ipc
G,1,4096,8192,nanomsg-1,45.041,3353805,71011,nanomsg,ipc
G,1,4096,8192,nanomsg-1,43.316,3353805,73840,nanomsg,ipc
G,1,4096,8192,nanomsg-1,43.454,3353805,73605,nanomsg,ipc
G,1,4096,8192,nanomsg-1,43.536,3353805,73466,nanomsg,ipc
G,1,4096,8192,nanomsg-1,47.531,3714253,74524,nanomsg,ipc
G,1,8192,8192,nanomsg-1,87.703,6708429,72947,nanomsg,ipc
G,1,8192,8192,nanomsg-1,86.921,6708429,73603,nanomsg,ipc
G,1,8192,8192,nanomsg-1,84.897,6708429,75358,nanomsg,ipc
G,1,8192,8192,nanomsg-1,84.358,6708429,75839,nanomsg,ipc
G,1,8192,8192,nanomsg-1,87.113,6708429,73441,nanomsg,ipc
G,1,8192,8192,nanomsg-1,87.400,6708429,73200,nanomsg,ipc
G,1,8192,8192,nanomsg-1,87.410,6708429,73191,nanomsg,ipc
G,1,8192,8192,nanomsg-1,88.949,6708429,71925,nanomsg,ipc
G,1,8192,8192,nanomsg-1,90.436,6708429,70742,nanomsg,ipc
G,1,8192,8192,nanomsg-1,98.956,7494861,72231,nanomsg,ipc
G,1,16384,8192,nanomsg-1,177.359,13417677,72148,nanomsg,ipc
G,1,16384,8192,nanomsg-1,175.366,13417677,72968,nanomsg,ipc
G,1,16384,8192,nanomsg-1,176.362,13417677,72556,nanomsg,ipc
G,1,16384,8192,nanomsg-1,182.914,13417677,69957,nanomsg,ipc
G,1,16384,8192,nanomsg-1,181.137,13417677,70643,nanomsg,ipc
G,1,16384,8192,nanomsg-1,179.330,13417677,71355,nanomsg,ipc
G,1,16384,8192,nanomsg-1,185.432,13417677,69007,nanomsg,ipc
G,1,16384,8192,nanomsg-1,190.005,13417677,67346,nanomsg,ipc
G,1,16384,8192,nanomsg-1,190.668,13417677,67112,nanomsg,ipc
G,1,16384,8192,nanomsg-1,208.629,15121613,69123,nanomsg,ipc
G,1,32768,8192,nanomsg-1,356.160,26836173,71858,nanomsg,ipc
G,1,32768,8192,nanomsg-1,350.550,26836173,73008,nanomsg,ipc
G,1,32768,8192,nanomsg-1,352.312,26836173,72643,nanomsg,ipc
G,1,32768,8192,nanomsg-1,359.467,26836173,71197,nanomsg,ipc
G,1,32768,8192,nanomsg-1,363.935,26836173,70323,nanomsg,ipc
G,1,32768,8192,nanomsg-1,364.988,26836173,70120,nanomsg,ipc
G,1,32768,8192,nanomsg-1,353.528,26836173,72393,nanomsg,ipc
G,1,32768,8192,nanomsg-1,350.790,26836173,72958,nanomsg,ipc
G,1,32768,8192,nanomsg-1,351.026,26836173,72909,nanomsg,ipc
G,1,32768,8192,nanomsg-1,384.258,30506189,75712,nanomsg,ipc
E,1,65536,8192,nanomsg-1,625.303,53673165,81859,nanomsg,ipc
E,1,65536,8192,nanomsg-1,607.039,53673165,84322,nanomsg,ipc
E,1,65536,8192,nanomsg-1,609.380,53673165,83998,nanomsg,ipc
E,1,65536,8192,nanomsg-1,605.030,53673165,84602,nanomsg,ipc
E,1,65536,8192,nanomsg-1,618.391,53673165,82774,nanomsg,ipc
E,1,65536,8192,nanomsg-1,608.909,53673165,84063,nanomsg,ipc
E,1,65536,8192,nanomsg-1,622.944,53673165,82169,nanomsg,ipc
E,1,65536,8192,nanomsg-1,626.474,53673165,81706,nanomsg,ipc
G,1,4,8192,nanomsg-2,0.228,10647,44488,nanomsg,ipc
G,1,4,8192,nanomsg-2,0.225,10647,45127,nanomsg,ipc
G,1,4,8192,nanomsg-2,0.222,10647,45692,nanomsg,ipc
G,2,4,8192,nanomsg-2,0.209,10647,48529,nanomsg,ipc
G,2,4,8192,nanomsg-2,0.206,10647,49267,nanomsg,ipc
G,2,4,8192,nanomsg-2,0.209,10647,48535,nanomsg,ipc
G,1,4,8192,nanomsg-2,0.208,10647,48708,nanomsg,ipc
G,2,4,8192,nanomsg-2,0.206,10647,49331,nanomsg,ipc
G,2,4,8192,nanomsg-2,0.203,10647,49897,nanomsg,ipc
G,2,4,8192,nanomsg-2,0.201,10647,50437,nanomsg,ipc
G,1,8,8192,nanomsg-2,0.217,10647,46844,nanomsg,ipc
G,1,8,8192,nanomsg-2,0.204,10647,49767,nanomsg,ipc
G,2,8,8192,nanomsg-2,0.209,10647,48609,nanomsg,ipc
G,2,8,8192,nanomsg-2,0.203,10647,49972,nanomsg,ipc
G,2,8,8192,nanomsg-2,0.204,10647,49881,nanomsg,ipc
G,2,8,8192,nanomsg-2,0.205,10647,49629,nanomsg,ipc
G,2,8,8192,nanomsg-2,0.205,10647,49611,nanomsg,ipc
G,2,8,8192,nanomsg-2,0.205,10647,49592,nanomsg,ipc
G,2,8,8192,nanomsg-2,0.212,10647,47855,nanomsg,ipc
G,2,8,8192,nanomsg-2,0.210,10679,48549,nanomsg,ipc
G,2,16,8192,nanomsg-2,0.247,12285,47342,nanomsg,ipc
G,2,16,8192,nanomsg-2,0.239,12285,48942,nanomsg,ipc
G,1,16,8192,nanomsg-2,0.237,12285,49480,nanomsg,ipc
G,2,16,8192,nanomsg-2,0.241,12285,48625,nanomsg,ipc
G,2,16,8192,nanomsg-2,0.252,12285,46548,nanomsg,ipc
G,2,16,8192,nanomsg-2,0.253,12285,46327,nanomsg,ipc
G,2,16,8192,nanomsg-2,0.276,12285,42456,nanomsg,ipc
G,2,16,8192,nanomsg-2,0.287,12285,40752,nanomsg,ipc
G,1,16,8192,nanomsg-2,0.298,12285,39379,nanomsg,ipc
G,1,16,8192,nanomsg-2,0.305,12669,39678,nanomsg,ipc
G,1,32,8192,nanomsg-2,0.649,25389,37330,nanomsg,ipc
G,2,32,8192,nanomsg-2,0.688,25389,35213,nanomsg,ipc
G,2,32,8192,nanomsg-2,0.719,25389,33688,nanomsg,ipc
G,1,32,8192,nanomsg-2,0.776,25389,31217,nanomsg,ipc
G,1,32,8192,nanomsg-2,0.763,25389,31754,nanomsg,ipc
G,2,32,8192,nanomsg-2,0.765,25389,31664,nanomsg,ipc
G,2,32,8192,nanomsg-2,0.754,25389,32119,nanomsg,ipc
G,1,32,8192,nanomsg-2,0.726,25389,33357,nanomsg,ipc
G,1,32,8192,nanomsg-2,0.685,25389,35342,nanomsg,ipc
G,1,32,8192,nanomsg-2,0.690,26413,36494,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.453,51597,33858,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.435,51597,34287,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.554,51597,31656,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.530,51597,32157,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.549,51597,31762,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.667,51597,29511,nanomsg,ipc
G,2,64,8192,nanomsg-2,1.725,51597,28531,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.712,51597,28749,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.692,51597,29081,nanomsg,ipc
G,1,64,8192,nanomsg-2,1.638,54157,31530,nanomsg,ipc
G,2,128,8192,nanomsg-2,3.314,104013,29935,nanomsg,ipc
G,2,128,8192,nanomsg-2,3.134,104013,31651,nanomsg,ipc
G,1,128,8192,nanomsg-2,3.274,104013,30298,nanomsg,ipc
G,1,128,8192,nanomsg-2,3.050,104013,32523,nanomsg,ipc
G,1,128,8192,nanomsg-2,2.973,104013,33361,nanomsg,ipc
G,1,128,8192,nanomsg-2,3.088,104013,32123,nanomsg,ipc
G,1,128,8192,nanomsg-2,3.040,104013,32635,nanomsg,ipc
G,2,128,8192,nanomsg-2,3.324,104013,29844,nanomsg,ipc
G,2,128,8192,nanomsg-2,3.350,104013,29606,nanomsg,ipc
G,2,128,8192,nanomsg-2,3.359,110157,31278,nanomsg,ipc
G,2,256,8192,nanomsg-2,6.689,208845,29776,nanomsg,ipc
G,2,256,8192,nanomsg-2,6.347,208845,31381,nanomsg,ipc
G,1,256,8192,nanomsg-2,6.464,208845,30812,nanomsg,ipc
G,2,256,8192,nanomsg-2,6.378,208845,31227,nanomsg,ipc
G,2,256,8192,nanomsg-2,6.302,208845,31604,nanomsg,ipc
G,2,256,8192,nanomsg-2,6.335,208845,31440,nanomsg,ipc
G,2,256,8192,nanomsg-2,6.935,208845,28721,nanomsg,ipc
G,2,256,8192,nanomsg-2,6.412,208845,31062,nanomsg,ipc
G,1,256,8192,nanomsg-2,6.433,208845,30963,nanomsg,ipc
G,2,256,8192,nanomsg-2,6.491,223181,32789,nanomsg,ipc
G,2,512,8192,nanomsg-2,12.849,418509,31063,nanomsg,ipc
G,1,512,8192,nanomsg-2,11.320,418509,35257,nanomsg,ipc
G,2,512,8192,nanomsg-2,11.216,418509,35584,nanomsg,ipc
G,2,512,8192,nanomsg-2,11.097,418509,35965,nanomsg,ipc
G,1,512,8192,nanomsg-2,12.580,418509,31726,nanomsg,ipc
G,2,512,8192,nanomsg-2,12.577,418509,31734,nanomsg,ipc
G,2,512,8192,nanomsg-2,11.494,418509,34725,nanomsg,ipc
G,2,512,8192,nanomsg-2,12.164,418509,32813,nanomsg,ipc
G,2,512,8192,nanomsg-2,11.618,418509,34354,nanomsg,ipc
G,2,512,8192,nanomsg-2,12.301,451277,34987,nanomsg,ipc
G,1,1024,8192,nanomsg-2,26.074,837837,30644,nanomsg,ipc
G,1,1024,8192,nanomsg-2,24.214,837837,32999,nanomsg,ipc
G,1,1024,8192,nanomsg-2,23.979,837837,33322,nanomsg,ipc
G,2,1024,8192,nanomsg-2,23.650,837837,33786,nanomsg,ipc
